53;recreational;Spielplatz;52.53158;13.48065;Spielplatz mit Sandplatz Rutsche Klettergerüst;Playground containing clay courtslideclimbing frame;http://www.ihrspielplatz.de/Berlin/1042-Allgemeiner-Spielplatz-Bernhard-Baestlein-Strasse-56.aspx;;;Bernhard-Bästlein-Str., 54,10367,Berlin,;;1;1;;1;1
54;recreational;Spielplatz;52.51086;13.48743;Spielplatz mit Tischtennis Sandplatz Rutsche Klettergerüst Wasser;Playground containing table tennisclay courtslideclimbing framewater;http://www.ihrspielplatz.de/Berlin/853-Allgemeiner-Spielplatz-Albert-Hoessler-Strasse-2.aspx;;;Albert-Hößler-str., 2, 10365, Berlin,;;1;1;;1;1
55;give_away_shop,event_room;Systemfehler Friedrichshain;52.5123329;13.478051;"Die Betreiber_innen verstehen den ""Systemfehler"" als politisches Projekt, das...eine Plattform für solidarische Ökonomie sein soll Platz bietet für Veranstaltungen aus Politik, Kunst & Kultur, z.B. Lesekreise, Sprachkurse, Infoveranstaltungen, Kunstaktionen, ...""";"""The """"Systemfehler"""" is understood as a political project, a place to be a platform for solidarity economy. It's basically a give-away shop, where you can bring stuff you don't need any longer and take useful things in exchange.It also provides space for events about political topics, art and culture, reading groups, language courses, information events,...""";http://systemfehler-berlin.blogspot.de/;systemfehler-berlin@web.de;3098323736;Jessnerstr., 41, 10247, Berlin, ;;1;1;;1;1
56;counseling_and_information;Balance: Schwangerschaftskonfliktberatung;52.5123329;13.478051;Das Familienplanungszentrum BALANCE setzt sich seit mittlerweile 20 Jahren für die verschiedenen Bedürfnisse und Fragen rund um das Thema Sexualität und Familienplanung ein. Unsere Einrichtung wendet sich an Menschen aller Länder und Kulturen innerhalb und außerhalb Berlins. Menschen mit und ohne Behinderung finden ohne Barrieren im Familienplanungszentrum freien Zugang zu allen Angeboten. Wir stehen Frauen und Männern, Paaren, Jugendlichen und Heranwachsenden bei vielen komplexen Fragen zur Seite. Es ist unser Bemühen, jeden Einzelnen zu verstehen und bestmöglich zu beraten.Â Es wenden sich jährlich über 5000 Menschen aus ganz Europa an uns. Generell vermitteln wir durch Kooperation mit dem Gemeindedolmetschdienst Berlin eine Übersetzung für die Beratung.Angebote    Gesundheitsversorgung  für  jede  Person,  unabhängig  von  Alter,  Herkunft,  religiöser  Ausrichtung, Status, Beeinträchtigung, Geschlechtsidentität und sexueller Orientierung.    Beratungen für Schwangere (auch zu finanziellen Fragen rund um die Schwangerschaft, amtliche Angelegenheiten, Hebammenangebot, Schwangerschaftsabbruch etc.), in Beziehungs- und Partnerschaftsfragen    Medizinische Untersuchungen - unbürokratisch und ohne viele Fragen    Ambulante Eingriffe    Informationsveranstaltungen;no description yet;http://www.fpz-berlin.de;balance@fpz-berlin.de;3023623680;Mauritiuskirchstr., 3, 10365, Berlin,;;1;1;;1;1
57;community_garden;Kiezgarten Fischerstrasse;52.4966846;13.492013;Der Kiezgarten Fischerstrasse ist ein Urban-Gardening-Projekt - als inklusives und interkulturelles Mitmach-Garten-Projekt - und befindet sich in Berlin Lichtenberg Rummelsburg.;"The neighborhood garden Fischerstrasse is an ""Urban Gardening ""project and is located in Berlin Lichtenberg Rummelsburg.";http://kiezgarten.de;kontakt@kiezgarten.de;;;;1;1;;1;1
58;event_room;Hausprojekt Wännichstrasse 103;52.501617;13.495482;Das Hausprojekt Wönnichstrasse 103 ist ein sozial und ökologisch ausgerichtetes gemeinschaftliches Wohnprojekt in Berlin-Lichtenberg. Dieses Projekt versucht eine ressourcenschonende, nachhaltige und gemeinschaftliche Lebensweise zu verwirklichen.Es gibt im Erdgeschoss einen Raum, in dem regelmäßig Veranstaltungen stattfinden. Am letzten Freitag im Monat gibts hier Volxküche.;The house project Wönnichstrasse 103 is a socially and ecologically oriented communal housing project in Berlin - Lichtenberg. This project tries to realize a resource-efficient , sustainable and community life.There's an event room and a 'Volxküche' every last friday of the month.;http://www.woennich.de/;kontakt@woennich.de;;;;1;1;;1;1
59;sports;Fussballplatz Parkaue;52.5185042;13.4755461;Frei zugänglicher Fußballplatz, Tartan;Public football field, Tartan;;;;Parkaue Lichtenberg,, 10367, Berlin,;;1;1;;1;1
60;meeting_point,diy_repair_space,sports,public_pc_and_wifi;Kiezspinne;52.50823;13.479052;Die Kiezspinne ist ein gemeinnütziger Verein und wurde als nachbarschaftlicher Interessenverbund im Lichtenberger Stadtteil 'Frankfurter Allee Süd' am 22.04.1993 gegründet. Der Verein knüpft ein Netz zwischen Initiativen, Projekten, Trägern, öffentlichen Einrichtungen und engagierten Nachbarn im Kiez FAS. Darüber hinaus befördert er bürgerschaftliches Engagement und Selbsthilfe, hält Kontakte zu Partnern in Politik, Verwaltung und Wirtschaft, mit dem Ziel etwas für das Gemeinwesen und den Kiez zu bewegen.;The Kiezspinne is a nonprofit organization focusing a neighborly interest in Verbund Lichtenberger district 'Frankfurter Allee Süd' since april 1993. The association supoorts network-building between initiatives, projects, media, public institutions and committed neighbors in the neighborhood FAS. It also promotes civic involvement and self-help, maintains contacts with partners in politics, administration and business to make a difference with the objective for the community and the neighborhood.;http://www.kiezspinne-fas.org/;info@kiezspinne.de;;;;1;1;;1;1
61;public_pc_and_wifi,library;Anton-Saefkow Bibliothek;52.5220113;13.4759296;Öffentliche Bibliothek;Public library;https://www.berlin.de/ba-lichtenberg/auf-einen-blick/buergerservice/bildung/artikel.298020.php;;;Anton-Saefkow-Platz, 14, 10369, Berlin,;Montag, Dienstag, Donnerstag und Freitag 9:00-19:00 Uhr, Mittwoch 13:00-19:00 Uhr, Samstag 9:00-15:00 Uhr ;1;1;;1;1
62;medical_support;Sana Klinikum Lichtenberg;52.5130295;13.4959949;Krankenhaus;Hospital;http://www.sana-kl.de/home.html;;;Fanningerstr., 32, 10365, Berlin,;;1;1;;1;1
63;medical_support;Königin Elisabeth Herzberge;52.5281687;13.5062796;Krankenhaus;Hospital;http://keh-berlin.de;;3054720;Herzbergstrasse, 79, 10365, Berlin,;;1;1;;1;1
64;peoples_kitchen;Villa Kuriosum;52.5201568;13.4710193;Die Villa Kuriosum ist ein modernes Kuriositätenkabinett, ein Ort für Ausstellungen und Aufführungen für groß und klein.Ein Ort für Kurioses und alltägliches, wahre Lügen und gelogene Wahrheiten, politische Märchen und erlebte Geschichten, echte Seltenheiten und ausgewählte Massenprodukte, mitgebrachtes aus aller Welt und von Nebenan.Wir präsentieren einen Blick auf die Welt mit einem verrücktem oder ungefiltertem Fokus in einem Freiraum der Bildende und Darstellende Künste sowie lokale und internationale Kultur verbindet.Das Kuriositätenkabinett ist nach Vereinbarung zu besichtigen.;The VILLA KURIOSUM is a free selforganised cultural space.We are presenting a Curiosity Cabinet as an exhibition and on stage with living curiosities...The VILLA KURIOSUM is a free selforganised cultural space.We are presenting a Curiosity Cabinet as an exhibition and on stage with living curiosities...Further on we are doing Theater, Exhibitions, Queertheater and Circusprojects, feminists projects and much more.We are welcoming everybody who wants to perform on our stage!If you are interested, just send us an emal or just come and meet us!We are open every thursday from 8pm with vegan VOKÜ & MINIBAR and some sundays (look at the monthly program!!) from 2pm to 8pm with Cakes and coffee in the garden.The VILLA KURIOSUM is a free selforganised cultural space.We are presenting a Curiosity Cabinet as an exhibition and on stage with living curiosities...Further on we are doing Theater, Exhibitions, Queertheater and Circusprojects, feminists projects and much more.We are welcoming everybody who wants to perform on our stage!If you are interested, just send us an emal or just come and meet us!We are open every thursday from 8pm with vegan VOKÜ & MINIBAR and some sundays (look at the monthly program!!) from 2pm to 8pm with Cakes and coffee in the garden.The VILLA KURIOSUM is a free selforganised cultural space.We are presenting a Curiosity Cabinet as an exhibition and on stage with living curiosities...Further on we are doing Theater, Exhibitions, Queertheater and Circusprojects, feminists projects and much more.We are welcoming everybody who wants to perform on our stage!If you are interested, just send us an emal or just come and meet us!We are open every thursday from 8pm with vegan VOKÜ & MINIBAR and some sundays (look at the monthly program!!) from 2pm to 8pm with Cakes and coffee in the garden.Further on we are doing Theater, Exhibitions, Queertheater and Circusprojects, feminists projects and much more.The VILLA KURIOSUM is a free selforganised cultural space.We are presenting a Curiosity Cabinet as an exhibition and on stage with living curiosities...Further on we are doing Theater, Exhibitions, Queertheater and Circusprojects, feminists projects and much more.We are welcoming everybody who wants to perform on our stage!If you are interested, just send us an emal or just come and meet us!We are open every thursday from 8pm with vegan VOKÜ & MINIBAR and some sundays (look at the monthly program!!) from 2pm to 8pm with Cakes and coffee in the garden.We are welcoming everybody who wants to perform on our stage!If you are interested, just send us an emal or just come and meet us!We are open every thursday from 8pm with vegan VOKÜ & MINIBAR and some sundays (look at the monthly program!!) from 2pm to 8pm with Cakes and coffee in the garden.;http://villakuriosum.net/;info@villakuriosum.net;;Scheffelstrasse, 21, 10367, Berlin,;;1;1;;1;1
65;counseling_and_information,legal_support;KUB e.V.;52.5027352;13.4134834;Die Kontakt- und Beratungsstelle für Flüchtlinge und Migrant_innen e.V. in Berlin-Kreuzberg, gegründet im Jahr 1983, ist ein gemeinnützig anerkannter Verein, mit der Aufgabe, Geflüchteten und Migrant_innen aus aller Welt Beratung und Hilfestellung in sozial- und aufenthaltsrechtlichen, psychosozialen und anderen existentiellen Fragen zu geben. Wir vertreten den Standpunkt, dass allen Menschen ein sicherer Aufenthaltsstatus sowie politische, soziale und ökonomische Gleichberechtigung zustehen.;Founded in 1983, the Contact and Consultation Center for Refugees and Migrants in Berlin-Kreuzberg (Kontakt- und Beratungsstelle für Flüchtlinge und Migrant_innen e.V. - KuB) is a registered non-profit association, whose purpose it is to provide support and consultation services for refugees and migrants from all over the world, in matters concerning not only social and residence law, but also psychosocial and other existential questions. We are committed to the notion that all men and women are entitled to a secure residence status as well as equal political, social, and economic opportunities.All services are free of charge!;http://kub-berlin.org;kontakt@kub-berlin.org;306149400;Oranienstrasse, 159, 10969, Berlin,;Mo, Di, Do, Fr: 10-13 Uhr;1;1;;1;1
66;legal_support;Rechtsanwältin Andrea Wärdinger;52.497035;13.3398363;Rechtsanwältin für Asylrecht;Lawyer for asylum law;;info@rechtsanwaeltin-wuerdinger.de;30200514060;Welserstrasse, 10-12, 10777, Berlin,;;1;1;;1;1
67;legal_support;Rechtsanwalt Ulrich von Klingenggraeff;52.4824232;13.4313013;Rechtsanwalt für Asylrecht;Lawyer for asylum law;http://anwalt-klinggraeff.de;kanzlei@anwalt-klinggraeff.de;3025293336;Karl-Marx-Str, 71, 12043, Berlin,;;1;1;;1;1
68;legal_support;Rechtsanwältin Christina Clemm;52.4932699;13.381666;Rechtsanwältin für Asylrecht;Lawyer for asylum law;http://anwaeltinnen-kreuzberg.de;clemm@anwaeltinnen-kreuzberg.de;3062201748;Yorckstrasse, 80, 10965, Berlin,;;1;1;;1;1
69;legal_support;Rechtsanwältin Barbara Wessel;52.4932699;13.381666;Rechtsanwältin für Asylrecht;Lawyer for asylum law;http://anwaeltinnen-kreuzberg.de;wessel@anwaeltinnen-kreuzberg.de;3062201748;Yorckstrasse, 80, 10965, Berlin,;;1;1;;1;1
70;legal_support;Rechtsanwalt Eberhard Schultz;52.5286011;13.4232759;Rechtsanwalt für Asylrecht;Lawyer for asylum law;http://menschenrechtsanwalt.de;schultz@menschenrechtsanwalt.de;3043725026;Greifswalderstr., 4,10405, Berlin,;;1;1;;1;1
71;medical_support;Office for medical refugee assistance;52.5094989;13.3518424;;The Office For Medical Refugee Assistance (Büro Für Medizinische Flüchtlingshilfe) offers free and anonymous medical treatment for refugees with or without papers. The range of offered treatments varies from general health care (e.g. headache) to dental medicine. In diffi- cult cases the patients will be mediated to other specialists.;;info@medibuero.de;306946746;Gneisenaustr., 2a(Backyard third staircase 2nd floor), 10961, Berlin,;Monday & Thursday from 4:30 PM to 6.30 PM;0;1;;1;1
72;medical_support;XENION - Psychosoziale Hilfen für politisch Verfolgte e.V.;52.4604851;13.3083621;XENION ist ein psychotherapeutisches Beratungs- und Behandlungszentrum für traumatisierte Flüchtlinge und Überlebende von Folter und anderen schweren Menschenrechtsverletzungen. Wir haben uns dazu verpflichtet, Überlebenden von Folter und organisierter Gewalt, die in Deutschland Schutz vor Verfolgung suchen, zu helfen. Wir unterstützen sie dabei, ihre Rechte auf menschliche Würde und Wertschätzung geltend zu machen.Leitgedanke dabei ist, Folter und deren zerstörenden Konsequenzen in das öffentliche Bewusstsein zu bringen.Unsere Hilfe konzentriert sich darauf, die psychischen und sozialen Folgen extremer Gewalterfahrungen zu überwinden. Wir bieten psychotherapeutische Behandlung sowie Beratung in sozialen und praktischen Lebenslagen.;Xenion offers psychosocial care for people suffe- ring of the psychological consequences of flight, torture and expulsion.;http://xenion.org;info@xenion.org;303232933;Paulsenstrasse, 55, 12163, Berlin,;Monday - Thursday 10 AM to 12 AM;1;1;;1;1
73;medical_support;Afrikaherz - Gesundheit und Migration;52.5172843;13.4507834;Ziel des Projektes Afrikaherz ist es, den Zugang für afrikanische MigrantInnen zu den gesundheitlichen Angeboten durch Beratung, Begleitung und Aufklärung zu verbessern. Einen besonderen Stellenwert hat die Beratung in allen Fragen, die HIV/AIDS betreffen,  einschließlich der Betreuung betroffener Menschen und ihrer Angehörigen. Neben dem Schwerpunkt HIV/AIDS beraten wir auch bei anderen sexuell übertragbaren Krankheiten. Mit einer kultursensiblen, gesundheitlichen Aufklärung und Information sollen afrikanische MigrantInnen erreicht werden, die aufgrund der sprachlichen, sozialen und kulturellen Hindernisse die bestehenden  Präventionsangebote der Regeldienste nicht in Anspruch nehmen.AngeboteSelbsthilfegruppe PräventionSozial- und Gesundheitsberatung sowie Betreuung für afrikanische MigrantInnen und deren Angehörige (Schwerpunkt HIV/AIDS)Veranstaltungen;Medical and social advise for African migrants;http://via-in-berlin.de;afrikaherz@via-in-berlin.de;304224706;Petersburgerstr., 92, 10247, Berlin,;;1;1;;1;1
74;meeting_point;Oplatz;52.5024307;13.4126932;;After the suicide of the Iranian refugee Muhammed Rahsapar at the refugee-camp in Würzburg refugees from various camps in Germany, united and set off to Berlin in a protest-march. Starting from Würzburg, we covered the distance of 600 km in about a month. Because of our visits to the refugee camps along the route, we were able to expose the isolation of the refugees, and invited them to leave their camps and to join our march. On another route, there was a bus tour.When we arrived in  Berlin we set up a protest camp at Oranienplatz in Kreuzberg. These tents were a symbol to show the society what the problems are, that we reject the isolation and discriminative laws the German state is trying to impose on us, that we raise our voice and are resisting. This protest camp has soon become our center of resistance, the place where we made our political demands visible.;http://oplatz.net/;refugeeresistanceberlin@gmail.com;15210219961;Oranienplatz, 1, 10999, Berlin,;;0;1;;1;1
81;meeting_point;Jugendkulturzentrum Linse;52.51663223792697;13.475970031738285;"Die ""Linse"" ist eine Einrichtung der offenen Jugendarbeit für Jugendliche ab 14 Jahren.Unser inhaltlicher Schwerpunkt ist die Beschäftigung mit Medien. Es finden Angebote rund um Musik, Computer, kreativem Gestalten, Theater und kreativen Schreiben statt. Sie begleiten die offenen Nachmittage in der Woche als sinnvolle Freizeitbeschäftigung, sind aber auch die Grundlage von Gruppen- und Projektarbeit oder Ausgangspunkt von Veranstaltungen. Dafür stehen uns mehrere kleinere Gruppenräume und zwei große Räume zur Verfügung.Der offene Bereich bietet die Möglichkeit sich in der Woche zwanglos zu treffen, zu quatschen, zu spielen oder Hausaufgaben zu machen.Die inhaltliche Gruppenarbeit hält weitergehende Angebote für interessierte Jugendliche bereit, die sich mit Grafik, Licht- und Tontechnik oder Theater beschäftigen wollen.Höhepunkte dieser Arbeit sind mit den Jugendlichen organisierte Präsentationen, Ausstellungen, Konzerte, Feste und Parties.Diese jugendkulturellen Veranstaltungen sind nicht nur ein Ausdruck des Bedürfnisses junger Menschen nach Geselligkeit und Kommunikation, sondern stellen auch eine Möglichkeit dar, die erreichten Ergebnisse und Erfolge ihrer Arbeit zu zeigen.Um dem Bedürfnis nach jugendgerechten Veranstaltungen nachzukommen, bieten wir den Jugendlichen auch an, gemeinsam mit ihnen in unserem Haus Schulfeiern, Klassenfeste oder Geburtstagsparties zu organisieren und durchzuführen.";;http://sozdia.de/Jugendkulturzentrum-Linse.linse.0.html;linse@sozdia.de;;Parkaue, 25, 10367, Berlin,;Mo - Mi	14:00 - 20:00 Uhr  Do 14:00 - 21:00 Uhr  Fr 14:00 - 20:00 Uhr  Fr/ Sa Veranstaltungen/ Konzerte ;1;1;;1;1
82;meeting_point;JuFaZ  Jugend- und Familienzentrum;52.5066583176161;13.494670392989091;Das Jugend- und Familienzentrum Eitelstrasse besteht seit Oktober 2013 und befindet sich im Weitlingkiez.Auf dem gemeinsamen Gelände mit der Kindertagesstätte Sophies Welt bieten wir einen Ort, an dem sich Generationen miteinander begegnen können.Unser Angebot richtet sich an die gesamte Familie sowie die Nachbarschaft im Weitlingkiez. Wir bieten BeratungsMöglichkeiten, Themenabende, an denen Informationen rund um die Familie zur Sprache kommen, ein FamilienCafe mit einem punktuell stattfindenden Spielprogramm sowie gemeinsame Ausflüge in und um Berlin.Der Jugendklub ProFiHaus ist in das Jugend- und Familienzentrum integriert. Kinder und Jugendliche haben dort die Möglichkeit an kulturellen, musischen und kreativen Angeboten teilzunehmen, ihre Freizeit dort zu verbringen oder zu chillen. Ein neuer Bandproberaum, in dem sich alle ausprobieren können, ist ebenfalls wieder vorhanden. Der Jugendklub bietet aber auch Unterstütung bei Hausaufgaben oder Bewerbungen an, und steht auch für Beratung zur Verfügung.Wir freuen uns auf zahlreiche Gespräche, Kontakte und gemeinsame Angebote mit und von Kindern, Jugendlichen, Familien und der Nachbarschaft im Weitlingkiez.;;http://sozdia.de/JuFaZ.1511.0.html;jufaz@sozdia.de;;Eitelstrasse, 19,10317,Berlin,;Montag bis Freitag 14:00 bis 20:00 Uhr;1;1;;1;1
84;meeting_point;Migration Hub;52.49717029879199;13.36170349999954;;;;;;Potsdamer, 144, 10783, Berlin,;NULL;1;1;;1;0
